prefix,total_count,entropy,max_byte,max_count,nz
99bee8a8b1e5b9,1,0,b4,1,255
99bee8a8b1e5b9b4,1,0,e3,1,255
99bee8a8b1e5b9b4e3,1,0,80,1,255
99bee8a8b1e6,1,0,ad,1,255
99bee8a8b1e6ad,1,0,a5,1,255
99bee8a8b1e6ada5,1,0,e6,1,255
99bee8a8b1e6ada5e6,1,0,9c,1,255
99bee9,6,0.918296,a4,4,254
99bee9a0,2,0,ad,2,255
99bee9a0ad,2,0,e3,2,255
99bee9a0ade3,1,0,80,1,255
99bee9a0ade380,1,0,80,1,255
99bee9a0ade38080,1,0,e3,1,255
99bee9a0ade38080e3,1,0,80,1,255
99bee9a4,4,0,98,4,255
99bee9a498,4,1,e4,2,254
99bee9a498e4,1,0,b8,1,255
99bee9a498e4b8,1,0,87,1,255
99bee9a498e4b887,1,0,ef,1,255
99bee9a498e4b887ef,1,0,bc,1,255
99bee9a498e6,1,0,ad,1,255
99bee9a498e6ad,1,0,a5,1,255
99bee9a498e6ada5,1,0,ef,1,255
99bee9a498e6ada5ef,1,0,bc,1,255
99e3,4,0,80,4,255
99e380,4,0,82,4,255
99e38082,4,1,e5,2,254
99e38082e5,2,0,bf,2,255
99e38082e5bf,1,0,bd,1,255
99e38082e5bfbd,1,0,e6,1,255
99e38082e5bfbde6,1,0,9c,1,255
99e38082e5bfbde69c,1,0,89,1,255
99e38082e6,2,0,9c,2,255
99e38082e69c,1,0,89,1,255
99e38082e69c89,1,0,e4,1,255
99e38082e69c89e4,1,0,b8,1,255
99e38082e69c89e4b8,1,0,80,1,255
99e4,12,0.650022,b8,10,254
99e4b8,10,1.37095,ad,6,253
99e4b88b,2,0,e5,2,255
99e4b88be5,2,0,96,2,255
99e4b88be596,1,0,89,1,255
99e4b88be59689,1,0,ef,1,255
99e4b88be59689ef,1,0,bc,1,255
99e4b88be59689efbc,1,0,8c,1,255
99e4b8ad,6,0,ef,6,255
99e4b8adef,6,0,bc,6,255
99e4b8adefbc,3,0,8c,3,255
99e4b8adefbc8c,3,1.58496,e4,1,253
99e4b8adefbc8ce4,1,0,b8,1,255
99e4b8adefbc8ce4b8,1,0,8a,1,255
99e4b8adefbc8ce5,1,0,b7,1,255
99e4b8adefbc8ce5b7,1,0,a6,1,255
99e4b8adefbc8ce7,1,0,83,1,255
99e4b8adefbc8ce783,1,0,8f,1,255
99e4b8b8,2,0,ef,2,255
99e4b8b8ef,2,0,bc,2,255
99e4b8b8efbc,1,0,8c,1,255
99e4b8b8efbc8c,1,0,e6,1,255
99e4b8b8efbc8ce6,1,0,a2,1,255
99e4b8b8efbc8ce6a2,1,0,85,1,255
99e4b9,2,0,8b,2,255
99e4b98b,2,0,0a,2,255
99e4b98b0a,2,0,e9,2,255
99e4b98b0ae9,1,0,83,1,255
99e4b98b0ae983,1,0,bd,1,255
99e4b98b0ae983bd,1,0,e7,1,255
99e4b98b0ae983bde7,1,0,9b,1,255
99e5,16,2.75,9b,4,249
99e585,2,0,b6,2,255
99e585b6,2,0,0a,2,255
99e585b60a,2,0,e5,2,255
99e585b60ae5,1,0,a4,1,255
99e585b60ae5a4,1,0,95,1,255
99e585b60ae5a495,1,0,e2,1,255
99e585b60ae5a495e2,1,0,96,1,255
99e586,2,0,a2,2,255
99e586a2,2,0,e5,2,255
99e586a2e5,2,0,a3,2,255
99e586a2e5a3,1,0,98,1,255
99e586a2e5a398,1,0,e5,1,255
99e586a2e5a398e5,1,0,a3,1,255
99e586a2e5a398e5a3,1,0,98,1,255
99e58d,2,0,b3,2,255
99e58db3,2,0,e5,2,255
99e58db3e5,2,0,be,2,255
99e58db3e5be,1,0,97,1,255
99e58db3e5be97,1,0,e5,1,255
99e58db3e5be97e5,1,0,ae,1,255
99e58db3e5be97e5ae,1,0,89,1,255
99e59b,4,1,8a,2,254
99e59b8a,2,0,e3,2,255
99e59b8ae3,2,0,80,2,255
99e59b8ae380,1,0,82,1,255
99e59b8ae38082,1,0,0a,1,255
99e59b8ae380820a,1,0,0a,1,255
99e59b8ae380820a0a,1,0,e5,1,255
99e59bba,2,0,e5,2,255
99e59bbae5,2,0,b8,2,255
99e59bbae5b8,1,0,b8,1,255
99e59bbae5b8b8,1,0,e4,1,255
99e59bbae5b8b8e4,1,0,b9,1,255
99e59bbae5b8b8e4b9,1,0,98,1,255
99e5ad,2,0,90,2,255
99e5ad90,2,0,e8,2,255
99e5ad90e8,2,0,b1,2,255
99e5ad90e8b1,1,0,ab,1,255
99e5ad90e8b1ab,1,0,ef,1,255
99e5ad90e8b1abef,1,0,bc,1,255
99e5ad90e8b1abefbc,1,0,8c,1,255
99e5ae,2,0,b6,2,255
99e5aeb6,2,0,e4,2,255
99e5aeb6e4,2,0,b9,2,255
99e5aeb6e4b9,1,0,8b,1,255
99e5aeb6e4b98b,1,0,e5,1,255
99e5aeb6e4b98be5,1,0,ae,1,255
99e5aeb6e4b98be5ae,1,0,98,1,255
99e5b0,2,0,8b,2,255
99e5b08b,2,0,e6,2,255
99e5b08be6,2,0,84,2,255
99e5b08be684,1,0,88,1,255
99e5b08be68488,1,0,e3,1,255
99e5b08be68488e3,1,0,80,1,255
99e5b08be68488e380,1,0,82,1,255
99e6,10,2.32193,81,2,251
99e681,2,0,a9,2,255
99e681a9,2,0,e5,2,255
99e681a9e5,2,0,be,2,255
99e681a9e5be,1,0,b7,1,255
99e681a9e5beb7,1,0,ef,1,255
99e681a9e5beb7ef,1,0,bc,1,255
99e681a9e5beb7efbc,1,0,8c,1,255
99e696,2,0,b9,2,255
99e696b9,2,0,e9,2,255
99e696b9e9,2,0,9d,2,255
99e696b9e99d,1,0,88,1,255
99e696b9e99d88,1,0,e8,1,255
99e696b9e99d88e8,1,0,97,1,255
99e696b9e99d88e897,1,0,a5,1,255
99e69c,2,0,89,2,255
99e69c89,2,0,e4,2,255
99e69c89e4,2,0,ba,2,255
99e69c89e4ba,1,0,ba,1,255
99e69c89e4baba,1,0,e5,1,255
99e69c89e4babae5,1,0,bf,1,255
99e69c89e4babae5bf,1,0,98,1,255
99e6ad,2,0,a4,2,255
99e6ada4,2,0,e6,2,255
99e6ada4e6,2,0,ae,2,255
99e6ada4e6ae,1,0,bc,1,255
99e6ada4e6aebc,1,0,e5,1,255
99e6ada4e6aebce5,1,0,8e,1,255
99e6ada4e6aebce58e,1,0,bb,1,255
99e6b0,2,0,a3,2,255
99e6b0a3,2,0,e6,2,255
99e6b0a3e6,2,0,b0,2,255
99e6b0a3e6b0,1,0,a4,1,255
99e6b0a3e6b0a4,1,0,e6,1,255
99e6b0a3e6b0a4e6,1,0,b0,1,255
99e6b0a3e6b0a4e6b0,1,0,b3,1,255
99e7,12,2.58496,82,2,250
99e782,2,0,ba,2,255
99e782ba,2,0,e8,2,255
99e782bae8,2,0,ab,2,255
99e782bae8ab,1,0,b8,1,255
99e782bae8abb8,1,0,e6,1,255
99e782bae8abb8e6,1,0,9a,1,255
99e782bae8abb8e69a,1,0,a8,1,255
99e78c,2,0,b6,2,255
99e78cb6,2,0,e5,2,255
99e78cb6e5,2,0,8b,2,255
99e78cb6e58b,1,0,95,1,255
99e78cb6e58b95,1,0,e6,1,255
99e78cb6e58b95e6,1,0,90,1,255
99e78cb6e58b95e690,1,0,96,1,255
99e78e,2,0,8b,2,255
99e78e8b,2,0,e7,2,255
99e78e8be7,2,0,84,2,255
99e78e8be784,1,0,a1,1,255
99e78e8be784a1,1,0,e5,1,255
99e78e8be784a1e5,1,0,bf,1,255
99e78e8be784a1e5bf,1,0,8c,1,255
99e79b,2,0,b8,2,255
99e79bb8,2,0,ef,2,255
99e79bb8ef,2,0,bc,2,255
99e79bb8efbc,1,0,8c,1,255
99e79bb8efbc8c,1,0,e6,1,255
99e79bb8efbc8ce6,1,0,95,1,255
99e79bb8efbc8ce695,1,0,85,1,255
99e79f,2,0,a3,2,255
99e79fa3,2,0,e3,2,255
99e79fa3e3,2,0,80,2,255
99e79fa3e380,1,0,82,1,255
99e79fa3e38082,1,0,e5,1,255
99e79fa3e38082e5,1,0,b0,1,255
99e79fa3e38082e5b0,1,0,8b,1,255
99e7ab,2,0,af,2,255
99e7abaf,2,0,e6,2,255
99e7abafe6,2,0,ad,2,255
99e7abafe6ad,1,0,a3,1,255
99e7abafe6ada3,1,0,ef,1,255
99e7abafe6ada3ef,1,0,bc,1,255
99e7abafe6ada3efbc,1,0,8c,1,255
99e8,18,2.72548,80,4,249
99e880,4,0,85,4,255
99e88085,4,0,ef,4,255
99e88085ef,4,0,bc,4,255
99e88085efbc,2,0,8c,2,255
99e88085efbc8c,2,1,e4,1,254
99e88085efbc8ce4,1,0,bd,1,255
99e88085efbc8ce4bd,1,0,86,1,255
99e88085efbc8ce5,1,0,96,1,255
99e88085efbc8ce596,1,0,ae,1,255
99e881,2,0,b2,2,255
99e881b2,2,0,ef,2,255
99e881b2ef,2,0,bc,2,255
99e881b2efbc,1,0,8c,1,255
99e881b2efbc8c,1,0,e5,1,255
99e881b2efbc8ce5,1,0,a5,1,255
99e881b2efbc8ce5a5,1,0,b3,1,255
99e891,2,0,97,2,255
99e89197,2,0,0a,2,255
99e891970a,2,0,ef,2,255
99e891970aef,1,0,bc,1,255
99e891970aefbc,1,0,8c,1,255
99e891970aefbc8c,1,0,e7,1,255
99e891970aefbc8ce7,1,0,97,1,255
99e89c,2,0,88,2,255
99e89c88,2,0,e8,2,255
99e89c88e8,2,0,9a,2,255
99e89c88e89a,1,0,a3,1,255
99e89c88e89aa3,1,0,ef,1,255
99e89c88e89aa3ef,1,0,bc,1,255
99e89c88e89aa3efbc,1,0,8c,1,255
99e8a3,2,0,b9,2,255
99e8a3b9,2,0,e5,2,255
99e8a3b9e5,2,0,8d,2,255
99e8a3b9e58d,1,0,81,1,255
99e8a3b9e58d81,1,0,e9,1,255
99e8a3b9e58d81e9,1,0,a4,1,255
99e8a3b9e58d81e9a4,1,0,98,1,255
99e8a6,4,0,8b,4,255
99e8a68b,4,0,e6,4,255
99e8a68be6,4,1,ad,2,254
99e8a68be6ad,1,0,bb,1,255
99e8a68be6adbb,1,0,e9,1,255
99e8a68be6adbbe9,1,0,a6,1,255
99e8a68be6adbbe9a6,1,0,ac,1,255
99e8a68be6b0,1,0,b4,1,255
99e8a68be6b0b4,1,0,e9,1,255
99e8a68be6b0b4e9,1,0,82,1,255
99e8a68be6b0b4e982,1,0,8a,1,255
99e8b2,2,0,9e,2,255
99e8b29e,2,0,e5,2,255
99e8b29ee5,2,0,ae,2,255
99e8b29ee5ae,1,0,b6,1,255
99e8b29ee5aeb6,1,0,ef,1,255
99e8b29ee5aeb6ef,1,0,bc,1,255
99e8b29ee5aeb6efbc,1,0,8c,1,255
99e9,32,2.5,96,16,247
99e983,2,0,a1,2,255
99e983a1,2,0,e5,2,255
99e983a1e5,2,0,91,2,255
99e983a1e591,1,0,a8,1,255
99e983a1e591a8,1,0,e5,1,255
99e983a1e591a8e5,1,0,ad,1,255
99e983a1e591a8e5ad,1,0,90,1,255
99e986,2,0,b4,2,255
99e986b4,2,0,e9,2,255
99e986b4e9,2,0,99,2,255
99e986b4e999,1,0,b5,1,255
99e986b4e999b5,1,0,e7,1,255
99e986b4e999b5e7,1,0,b8,1,255
99e986b4e999b5e7b8,1,0,a3,1,255
99e995,2,0,b7,2,255
99e995b7,2,0,e2,2,255
99e995b7e2,2,0,96,2,255
99e995b7e296,1,0,a1,1,255
99e995b7e296a1,1,0,e4,1,255
99e995b7e296a1e4,1,0,b8,1,255
99e995b7e296a1e4b8,1,0,89,1,255
99e996,16,0,80,16,255
99e99680,16,2,e4,4,252
99e99680e4,4,1,b9,2,254
99e99680e4b9,1,0,9f,1,255
99e99680e4b99f,1,0,e3,1,255
99e99680e4b99fe3,1,0,80,1,255
99e99680e4b99fe380,1,0,82,1,255
99e99680e4be,1,0,86,1,255
99e99680e4be86,1,0,e5,1,255
99e99680e4be86e5,1,0,85,1,255
99e99680e4be86e585,1,0,a5,1,255
99e99680e5,4,1,8e,2,254
99e99680e58e,1,0,bb,1,255
99e99680e58ebb,1,0,e5,1,255
99e99680e58ebbe5,1,0,be,1,255
99e99680e58ebbe5be,1,0,8c,1,255
99e99680e59c,1,0,a8,1,255
99e99680e59ca8,1,0,e5,1,255
99e99680e59ca8e5,1,0,ba,1,255
99e99680e59ca8e5ba,1,0,a7,1,255
99e99680e7,4,0,ab,4,255
99e99680e7ab,2,0,ba,2,255
99e99680e7abba,2,1,e4,1,254
99e99680e7abbae4,1,0,ba,1,255
99e99680e7abbae4ba,1,0,91,1,255
99e99680e7abbae6,1,0,b3,1,255
99e99680e7abbae6b3,1,0,95,1,255
99e99680ef,4,0,bc,4,255
99e99680efbc,2,0,8c,2,255
99e99680efbc8c,2,1,e7,1,254
99e99680efbc8ce7,1,0,9a,1,255
99e99680efbc8ce79a,1,0,86,1,255
99e99680efbc8ce9,1,0,95,1,255
99e99680efbc8ce995,1,0,b7,1,255
99e99d,2,0,9e,2,255
99e99d9e,2,0,e5,2,255
99e99d9ee5,2,0,b8,2,255
99e99d9ee5b8,1,0,b8,1,255
99e99d9ee5b8b8,1,0,e3,1,255
99e99d9ee5b8b8e3,1,0,80,1,255
99e99d9ee5b8b8e380,1,0,82,1,255
99e9a3,2,0,9b,2,255
99e9a39b,2,0,e5,2,255
99e9a39be5,2,0,8e,2,255
99e9a39be58e,1,0,bb,1,255
99e9a39be58ebb,1,0,e3,1,255
99e9a39be58ebbe3,1,0,80,1,255
99e9a39be58ebbe380,1,0,82,1,255
99e9a4,2,0,a8,2,255
99e9a4a8,2,0,e5,2,255
99e9a4a8e5,2,0,a4,2,255
99e9a4a8e5a4,1,0,a7,1,255
99e9a4a8e5a4a7,1,0,e5,1,255
99e9a4a8e5a4a7e5,1,0,a4,1,255
99e9a4a8e5a4a7e5a4,1,0,ab,1,255
99e9a6,2,0,ac,2,255
99e9a6ac,2,0,e5,2,255
99e9a6ace5,2,0,ad,2,255
99e9a6ace5ad,1,0,90,1,255
99e9a6ace5ad90,1,0,e5,1,255
99e9a6ace5ad90e5,1,0,87,1,255
99e9a6ace5ad90e587,1,0,ba,1,255
99e9af,2,0,89,2,255
99e9af89,2,0,e8,2,255
99e9af89e8,2,0,87,2,255
99e9af89e887,1,0,aa,1,255
99e9af89e887aa,1,0,e7,1,255
99e9af89e887aae7,1,0,a9,1,255
99e9af89e887aae7a9,1,0,ba,1,255
99ef,22,0,bc,22,255
99efbc,22,0.439497,8c,20,254
99efbc8c,20,2.32193,e7,8,250
99efbc8ce4,4,1,b8,2,254
99efbc8ce4b8,1,0,bb,1,255
99efbc8ce4b8bb,1,0,e4,1,255
99efbc8ce4b8bbe4,1,0,ba,1,255
99efbc8ce4b8bbe4ba,1,0,ba,1,255
99efbc8ce4bb,1,0,8a,1,255
99efbc8ce4bb8a,1,0,e4,1,255
99efbc8ce4bb8ae4,1,0,ba,1,255
99efbc8ce4bb8ae4ba,1,0,ba,1,255
99efbc8ce5,2,0,a4,2,255
99efbc8ce5a4,1,0,a9,1,255
99efbc8ce5a4a9,1,0,e9,1,255
99efbc8ce5a4a9e9,1,0,9b,1,255
99efbc8ce5a4a9e99b,1,0,a8,1,255
99efbc8ce6,2,0,82,2,255
99efbc8ce682,1,0,89,1,255
99efbc8ce68289,1,0,e5,1,255
99efbc8ce68289e5,1,0,a6,1,255
99efbc8ce68289e5a6,1,0,82,1,255
99efbc8ce7,8,1.5,95,4,253
99efbc8ce782,1,0,99,1,255
99efbc8ce78299,1,0,e7,1,255
99efbc8ce78299e7,1,0,8c,1,255
99efbc8ce78299e78c,1,0,b6,1,255
99efbc8ce795,2,1,ab,1,254
99efbc8ce795ab,1,0,e4,1,255
99efbc8ce795abe4,1,0,bd,1,255
99efbc8ce795abe4bd,1,0,9c,1,255
99efbc8ce795b6,1,0,e7,1,255
99efbc8ce795b6e7,1,0,9b,1,255
99efbc8ce795b6e79b,1,0,b8,1,255
99efbc8ce7b5,1,0,82,1,255
99efbc8ce7b582,1,0,e4,1,255
99efbc8ce7b582e4,1,0,b8,1,255
99efbc8ce7b582e4b8,1,0,8d,1,255
99efbc8ce8,2,0,88,2,255
99efbc8ce888,1,0,87,1,255
99efbc8ce88887,1,0,e6,1,255
99efbc8ce88887e6,1,0,96,1,255
99efbc8ce88887e696,1,0,97,1,255
99efbc8ce9,2,0,a3,2,255
99efbc8ce9a3,1,0,84,1,255
99efbc8ce9a384,1,0,e9,1,255
99efbc8ce9a384e9,1,0,a3,1,255
99efbc8ce9a384e9a3,1,0,84,1,255
99efbc9a,2,0,e3,2,255
99efbc9ae3,2,0,80,2,255
99efbc9ae380,1,0,8c,1,255
99efbc9ae3808c,1,0,e4,1,255
99efbc9ae3808ce4,1,0,bd,1,255
99efbc9ae3808ce4bd,1,0,95,1,255
9a0a,24,1.95915,e3,12,251
9a0ae3,12,0,80,12,255
9a0ae380,12,0,8c,12,255
9a0ae3808c,12,1.45915,e5,6,253
9a0ae3808ce5,3,1.58496,85,1,253
9a0ae3808ce585,1,0,88,1,255
9a0ae3808ce58588,1,0,e5,1,255
9a0ae3808ce58588e5,1,0,b8,1,255
9a0ae3808ce590,1,0,be,1,255
9a0ae3808ce590be,1,0,e6,1,255
9a0ae3808ce590bee6,1,0,98,1,255
9a0ae3808ce5a4,1,0,9c,1,255
9a0ae3808ce5a49c,1,0,e9,1,255
9a0ae3808ce5a49ce9,1,0,96,1,255
9a0ae3808ce6,2,1,88,1,254
9a0ae3808ce688,1,0,91,1,255
9a0ae3808ce68891,1,0,e5,1,255
9a0ae3808ce68891e5,1,0,b0,1,255
9a0ae3808ce6ad,1,0,a4,1,255
9a0ae3808ce6ada4,1,0,e5,1,255
9a0ae3808ce6ada4e5,1,0,8f,1,255
9a0ae3808ce7,1,0,95,1,255
9a0ae3808ce795,1,0,b6,1,255
9a0ae3808ce795b6,1,0,e6,1,255
9a0ae3808ce795b6e6,1,0,ae,1,255
9a0ae5,4,1,87,2,254
9a0ae587,2,0,a1,2,255
9a0ae587a1,2,0,e4,2,255
9a0ae587a1e4,1,0,ba,1,255
9a0ae587a1e4ba,1,0,ba,1,255
9a0ae587a1e4baba,1,0,e4,1,255
9a0ae587a1e4babae4,1,0,ba,1,255
9a0ae5af,2,0,92,2,255
9a0ae5af92,2,0,ef,2,255
9a0ae5af92ef,1,0,bc,1,255
9a0ae5af92efbc,1,0,8c,1,255
9a0ae5af92efbc8c,1,0,e4,1,255
9a0ae5af92efbc8ce4,1,0,be,1,255
9a0ae6,2,0,98,2,255
9a0ae698,2,0,af,2,255
9a0ae698af,2,0,e8,2,255
9a0ae698afe8,1,0,a9,1,255
9a0ae698afe8a9,1,0,a0,1,255
9a0ae698afe8a9a0,1,0,e5,1,255
9a0ae698afe8a9a0e5,1,0,ae,1,255
9a0ae9,2,0,81,2,255
9a0ae981,2,0,bd,2,255
9a0ae981bd,2,0,e3,2,255
9a0ae981bde3,1,0,80,1,255
9a0ae981bde380,1,0,82,1,255
9a0ae981bde38082,1,0,e5,1,255
9a0ae981bde38082e5,1,0,a9,1,255
9a0aef,4,0,bc,4,255
9a0aefbc,4,0,8c,4,255
9a0aefbc8c,4,1,e6,2,254
9a0aefbc8ce6,1,0,95,1,255
9a0aefbc8ce695,1,0,85,1,255
9a0aefbc8ce69585,1,0,e7,1,255
9a0aefbc8ce69585e7,1,0,9b,1,255
9a0aefbc8ce9,1,0,81,1,255
9a0aefbc8ce981,1,0,82,1,255
9a0aefbc8ce98182,1,0,e6,1,255
9a0aefbc8ce98182e6,1,0,ad,1,255
9a41,2,0,e6,2,255
9a41e6,2,0,85,2,255
9a41e685,2,0,8d,2,255
9a41e6858d,2,0,e7,2,255
9a41e6858de7,1,0,94,1,255
9a41e6858de794,1,0,9a,1,255
9a41e6858de7949a,1,0,e6,1,255
9a41e6858de7949ae6,1,0,95,1,255
9a82,2,0,e7,2,255
9a82e7,2,0,ac,2,255
9a82e7ac,2,0,a0,2,255
9a82e7aca0,2,0,ef,2,255
9a82e7aca0ef,1,0,bc,1,255
9a82e7aca0efbc,1,0,8c,1,255
9a82e7aca0efbc8c,1,0,e6,1,255
9a82e7aca0efbc8ce6,1,0,89,1,255
9a86,76,2.56813,e6,24,249
9a860a,4,1,e4,2,254
9a860ae4,2,0,b8,2,255
9a860ae4b8,2,0,8d,2,255
9a860ae4b88d,1,0,e8,1,255
9a860ae4b88de8,1,0,83,1,255
9a860ae4b88de883,1,0,bd,1,255
9a860ae4b88de883bd,1,0,e8,1,255
9a860ae7,2,0,82,2,255
9a860ae782,2,0,ba,2,255
9a860ae782ba,1,0,e6,1,255
9a860ae782bae6,1,0,b5,1,255
9a860ae782bae6b5,1,0,81,1,255
9a860ae782bae6b581,1,0,e6,1,255
9a86e4,6,0.918296,bb,4,254
9a86e4b8,2,0,8d,2,255
9a86e4b88d,2,0,e8,2,255
9a86e4b88de8,1,0,99,1,255
9a86e4b88de899,1,0,9b,1,255
9a86e4b88de8999b,1,0,ef,1,255
9a86e4b88de8999bef,1,0,bc,1,255
9a86e4bb,4,1,99,2,254
9a86e4bb99,2,0,e6,2,255
9a86e4bb99e6,1,0,96,1,255
9a86e4bb99e696,1,0,b9,1,255
9a86e4bb99e696b9,1,0,e9,1,255
9a86e4bb99e696b9e9,1,0,9d,1,255
9a86e4bba4,2,0,e6,2,255
9a86e4bba4e6,1,0,8c,1,255
9a86e4bba4e68c,1,0,81,1,255
9a86e4bba4e68c81,1,0,e7,1,255
9a86e4bba4e68c81e7,1,0,ab,1,255
9a86e5,14,2.52164,87,4,250
9a86e587,4,0,ba,4,255
9a86e587ba,4,1,e5,2,254
9a86e587bae5,1,0,8f,1,255
9a86e587bae58f,1,0,a3,1,255
9a86e587bae58fa3,1,0,e5,1,255
9a86e587bae58fa3e5,1,0,8f,1,255
9a86e587bae9,1,0,85,1,255
9a86e587bae985,1,0,92,1,255
9a86e587bae98592,1,0,e9,1,255
9a86e587bae98592e9,1,0,a3,1,255
9a86e58c,2,0,96,2,255
9a86e58c96,2,0,e7,2,255
9a86e58c96e7,1,0,82,1,255
9a86e58c96e782,1,0,ba,1,255
9a86e58c96e782ba,1,0,e8,1,255
9a86e58c96e782bae8,1,0,99,1,255
9a86e58d,2,0,81,2,255
9a86e58d81,2,0,e4,2,255
9a86e58d81e4,1,0,ba,1,255
9a86e58d81e4ba,1,0,94,1,255
9a86e58d81e4ba94,1,0,e5,1,255
9a86e58d81e4ba94e5,1,0,85,1,255
9a86e590,2,0,91,2,255
9a86e59091,2,0,e4,2,255
9a86e59091e4,1,0,b8,1,255
9a86e59091e4b8,1,0,8b,1,255
9a86e59091e4b88b,1,0,e7,1,255
9a86e59091e4b88be7,1,0,94,1,255
9a86e5a1,2,0,a2,2,255
9a86e5a1a2,2,0,e5,2,255
9a86e5a1a2e5,1,0,a3,1,255
9a86e5a1a2e5a3,1,0,98,1,255
9a86e5a1a2e5a398,1,0,e8,1,255
9a86e5a1a2e5a398e8,1,0,87,1,255
9a86e5a6,2,0,82,2,255
9a86e5a682,2,0,ef,2,255
9a86e5a682ef,1,0,bc,1,255
9a86e5a682efbc,1,0,8e,1,255
9a86e5a682efbc8e,1,0,e9,1,255
9a86e5a682efbc8ee9,1,0,ad,1,255
9a86e6,24,2.58496,9c,8,249
9a86e683,4,1,85,2,254
9a86e68385,2,0,e5,2,255
9a86e68385e5,1,0,a5,1,255
9a86e68385e5a5,1,0,bd,1,255
9a86e68385e5a5bd,1,0,e3,1,255
9a86e68385e5a5bde3,1,0,80,1,255
9a86e683b6,2,0,e6,2,255
9a86e683b6e6,1,0,81,1,255
9a86e683b6e681,1,0,90,1,255
9a86e683b6e68190,1,0,ef,1,255
9a86e683b6e68190ef,1,0,bc,1,255
9a86e69c,8,0.811278,89,6,254
9a86e69c89,6,0.918296,e6,4,254
9a86e69c89e6,2,1,80,1,254
9a86e69c89e680,1,0,96,1,255
9a86e69c89e68096,1,0,e6,1,255
9a86e69c89e68096e6,1,0,87,1,255
9a86e69c89e6b1,1,0,a1,1,255
9a86e69c89e6b1a1,1,0,ef,1,255
9a86e69c89e6b1a1ef,1,0,bc,1,255
9a86e69c89e8,1,0,81,1,255
9a86e69c89e881,1,0,b2,1,255
9a86e69c89e881b2,1,0,e7,1,255
9a86e69c89e881b2e7,1,0,84,1,255
9a86e69c8d,2,0,0a,2,255
9a86e69c8d0a,1,0,ef,1,255
9a86e69c8d0aef,1,0,bc,1,255
9a86e69c8d0aefbc,1,0,8c,1,255
9a86e69c8d0aefbc8c,1,0,e4,1,255
9a86e6a3,2,0,84,2,255
9a86e6a384,2,0,e8,2,255
9a86e6a384e8,1,0,80,1,255
9a86e6a384e880,1,0,8c,1,255
9a86e6a384e8808c,1,0,e8,1,255
9a86e6a384e8808ce8,1,0,b5,1,255
9a86e6ad,4,0,bb,4,255
9a86e6adbb,4,0,e3,4,255
9a86e6adbbe3,2,0,80,2,255
9a86e6adbbe380,2,0,82,2,255
9a86e6adbbe38082,2,1,0a,1,254
9a86e6adbbe380820a,1,0,0a,1,255
9a86e6adbbe38082e6,1,0,af,1,255
9a86e6af,2,0,9b,2,255
9a86e6af9b,2,0,ef,2,255
9a86e6af9bef,1,0,bc,1,255
9a86e6af9befbc,1,0,8c,1,255
9a86e6af9befbc8c,1,0,e5,1,255
9a86e6af9befbc8ce5,1,0,be,1,255
9a86e6b2,2,0,be,2,255
9a86e6b2be,2,0,e6,2,255
9a86e6b2bee6,1,0,bf,1,255
9a86e6b2bee6bf,1,0,95,1,255
9a86e6b2bee6bf95,1,0,ef,1,255
9a86e6b2bee6bf95ef,1,0,bc,1,255
9a86e6b5,2,0,b4,2,255
9a86e6b5b4,2,0,e9,2,255
9a86e6b5b4e9,1,0,90,1,255
9a86e6b5b4e990,1,0,b5,1,255
9a86e6b5b4e990b5,1,0,ef,1,255
9a86e6b5b4e990b5ef,1,0,bc,1,255
9a86e7,14,2.52164,82,4,250
9a86e782,4,0,ba,4,255
9a86e782ba,4,1,e5,2,254
9a86e782bae5,1,0,98,1,255
9a86e782bae598,1,0,86,1,255
9a86e782bae59886,1,0,e6,1,255
9a86e782bae59886e6,1,0,83,1,255
9a86e782bae6,1,0,b1,1,255
9a86e782bae6b1,1,0,82,1,255
9a86e782bae6b182,1,0,e5,1,255
9a86e782bae6b182e5,1,0,b1,1,255
9a86e787,2,0,92,2,255
9a86e78792,2,0,e3,2,255
9a86e78792e3,1,0,80,1,255
9a86e78792e380,1,0,82,1,255
9a86e78792e38082,1,0,e6,1,255
9a86e78792e38082e6,1,0,96,1,255
9a86e788,2,0,9b,2,255
9a86e7889b,2,0,ef,2,255
9a86e7889bef,1,0,bc,1,255
9a86e7889befbc,1,0,8c,1,255
9a86e7889befbc8c,1,0,e5,1,255
9a86e7889befbc8ce5,1,0,ae,1,255
9a86e799,2,0,bc,2,255
9a86e799bc,2,0,e7,2,255
9a86e799bce7,1,0,96,1,255
9a86e799bce796,1,0,bd,1,255
9a86e799bce796bd,1,0,e6,1,255
9a86e799bce796bde6,1,0,bd,1,255
9a86e79b,2,0,b2,2,255
9a86e79bb2,2,0,e5,2,255
9a86e79bb2e5,1,0,90,1,255
9a86e79bb2e590,1,0,88,1,255
9a86e79bb2e59088,1,0,ef,1,255
9a86e79bb2e59088ef,1,0,bc,1,255
9a86e79c,2,0,8b,2,255
9a86e79c8b,2,0,e4,2,255
9a86e79c8be4,1,0,b9,1,255
9a86e79c8be4b9,1,0,8b,1,255
9a86e79c8be4b98b,1,0,e3,1,255
9a86e79c8be4b98be3,1,0,80,1,255
9a86e8,8,1.5,81,4,253
9a86e881,4,0,9e,4,255
9a86e8819e,4,1,e4,2,254
9a86e8819ee4,1,0,b9,1,255
9a86e8819ee4b9,1,0,8b,1,255
